ITEM_SALES_PRICE_ID,SALES_PRICE_CODE,COMP_CODE,DIV_CODE,DOC_TYPE,DOC_NO,ITEM_CODE,WEF,ISEFFECTIVE_INDEFINITE,WET,SALES_PRICE,ITEM_DISCOUNT,ANY_GIFT_ITEM,GIFT_ITEM_DESC,ISACTIVE,CBU,DOC,DOM,MBU,ISDELETED,DELETEDBY,DELETEDON,gstcd,gst_rate
150,ITSP0000000000000150,C001,DIV02,NULL,NULL,78766,00:00.0,0,22/03/2099,99,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT5,5
151,ITSP0000000000000151,C001,DIV02,NULL,NULL,78767,00:00.0,0,22/03/2099,140,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT5,5
152,ITSP0000000000000152,C001,DIV02,NULL,NULL,78769,00:00.0,0,22/03/2099,698,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT18,18
153,ITSP0000000000000153,C001,DIV02,NULL,NULL,78770,00:00.0,0,26/07/2018,749,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT18,18
154,ITSP0000000000000154,C001,DIV02,NULL,NULL,78771,00:00.0,0,26/07/2018,749,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
155,ITSP0000000000000155,C001,DIV02,NULL,NULL,78772,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
156,ITSP0000000000000156,C001,DIV02,NULL,NULL,78773,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
157,ITSP0000000000000157,C001,DIV02,NULL,NULL,78774,00:00.0,0,26/07/2018,749,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
158,ITSP0000000000000158,C001,DIV02,NULL,NULL,78775,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
159,ITSP0000000000000159,C001,DIV02,NULL,NULL,78783,00:00.0,0,22/03/2099,698,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
160,ITSP0000000000000160,C001,DIV02,NULL,NULL,78784,00:00.0,0,22/03/2099,698,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
161,ITSP0000000000000161,C001,DIV02,NULL,NULL,80801,00:00.0,0,22/03/2099,298,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
162,ITSP0000000000000162,C001,DIV02,NULL,NULL,80802,00:00.0,0,22/03/2099,298,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
163,ITSP0000000000000163,C001,DIV02,NULL,NULL,80803,00:00.0,0,22/03/2099,595,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
164,ITSP0000000000000164,C001,DIV02,NULL,NULL,80804,00:00.0,0,26/07/2018,599,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
165,ITSP0000000000000165,C001,DIV02,NULL,NULL,80805,00:00.0,0,26/07/2018,599,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
166,ITSP0000000000000166,C001,DIV02,NULL,NULL,80806,00:00.0,0,22/03/2099,640,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
167,ITSP0000000000000167,C001,DIV02,NULL,NULL,80807,00:00.0,0,22/03/2099,595,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
168,ITSP0000000000000168,C001,DIV02,NULL,NULL,80808,00:00.0,0,22/03/2099,640,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
169,ITSP0000000000000169,C001,DIV02,NULL,NULL,80812,00:00.0,0,22/03/2099,360,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
170,ITSP0000000000000170,C001,DIV02,NULL,NULL,80813,00:00.0,0,22/03/2099,360,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
171,ITSP0000000000000171,C001,DIV02,NULL,NULL,80815,00:00.0,0,22/03/2099,440,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
172,ITSP0000000000000172,C001,DIV02,NULL,NULL,80816,00:00.0,0,26/07/2018,550,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
173,ITSP0000000000000173,C001,DIV02,NULL,NULL,80817,00:00.0,0,22/03/2099,440,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
174,ITSP0000000000000174,C001,DIV02,NULL,NULL,80818,00:00.0,0,26/07/2018,530,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
175,ITSP0000000000000175,C001,DIV02,NULL,NULL,80819,00:00.0,0,22/03/2099,440,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
176,ITSP0000000000000176,C001,DIV02,NULL,NULL,80820,00:00.0,0,22/03/2099,350,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
177,ITSP0000000000000177,C001,DIV02,NULL,NULL,85801,00:00.0,0,26/07/2018,749,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
178,ITSP0000000000000178,C001,DIV02,NULL,NULL,85802,00:00.0,0,26/07/2018,749,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
179,ITSP0000000000000179,C001,DIV02,NULL,NULL,85803,00:00.0,0,26/07/2018,749,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
180,ITSP0000000000000180,C001,DIV02,NULL,NULL,85804,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
181,ITSP0000000000000181,C001,DIV02,NULL,NULL,85805,00:00.0,0,26/07/2018,749,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
182,ITSP0000000000000182,C001,DIV02,NULL,NULL,85806,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
183,ITSP0000000000000183,C001,DIV02,NULL,NULL,85808,00:00.0,0,31/12/2017,740,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
184,ITSP0000000000000184,C001,DIV02,NULL,NULL,85812,00:00.0,0,22/03/2099,449,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
185,ITSP0000000000000185,C001,DIV02,NULL,NULL,85813,00:00.0,0,22/03/2099,449,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
186,ITSP0000000000000186,C001,DIV02,NULL,NULL,85815,00:00.0,0,26/07/2018,749,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
187,ITSP0000000000000187,C001,DIV02,NULL,NULL,85816,00:00.0,0,26/07/2018,749,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
188,ITSP0000000000000188,C001,DIV02,NULL,NULL,85817,00:00.0,0,22/03/2099,499,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
189,ITSP0000000000000189,C001,DIV02,NULL,NULL,85820,00:00.0,0,22/03/2099,499,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
190,ITSP0000000000000190,C001,DIV02,NULL,NULL,85821,00:00.0,0,22/03/2099,499,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
191,ITSP0000000000000191,C001,DIV02,NULL,NULL,85824,00:00.0,0,22/03/2099,499,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
192,ITSP0000000000000192,C001,DIV02,NULL,NULL,85828,00:00.0,0,22/03/2099,449,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
193,ITSP0000000000000193,C001,DIV02,NULL,NULL,85832,00:00.0,0,22/03/2099,499,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
194,ITSP0000000000000194,C001,DIV02,NULL,NULL,85834,00:00.0,0,26/07/2018,740,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
195,ITSP0000000000000195,C001,DIV02,NULL,NULL,85838,00:00.0,0,26/07/2018,740,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
196,ITSP0000000000000196,C001,DIV02,NULL,NULL,85839,00:00.0,0,26/07/2018,740,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
197,ITSP0000000000000197,C001,DIV02,NULL,NULL,85843,00:00.0,0,26/07/2018,740,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
198,ITSP0000000000000198,C001,DIV02,NULL,NULL,85849,00:00.0,0,30/04/2018,740,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
199,ITSP0000000000000199,C001,DIV02,NULL,NULL,90000,00:00.0,0,22/03/2099,400,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
200,ITSP0000000000000200,C001,DIV02,NULL,NULL,90001,00:00.0,0,22/03/2099,1550,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
201,ITSP0000000000000201,C001,DIV02,NULL,NULL,90002,00:00.0,0,22/03/2099,140,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
202,ITSP0000000000000202,C001,DIV02,NULL,NULL,90003,00:00.0,0,22/03/2099,1500,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
203,ITSP0000000000000203,C001,DIV02,NULL,NULL,90004,00:00.0,0,22/03/2099,3600,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT18,18
204,ITSP0000000000000204,C001,DIV02,NULL,NULL,95501,00:00.0,0,22/03/2099,395,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
205,ITSP0000000000000205,C001,DIV02,NULL,NULL,95502,00:00.0,0,22/03/2099,395,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
206,ITSP0000000000000206,C001,DIV02,NULL,NULL,95503,00:00.0,0,22/03/2099,395,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
207,ITSP0000000000000207,C001,DIV02,NULL,NULL,95505,00:00.0,0,22/03/2099,375,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
208,ITSP0000000000000208,C001,DIV02,NULL,NULL,95506,00:00.0,0,22/03/2099,375,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
209,ITSP0000000000000209,C001,DIV02,NULL,NULL,95507,00:00.0,0,22/03/2099,375,0,0,NULL,1,SA,36:52.2,NULL,NULL,0,NULL,NULL,GT5,5
210,ITSP0000000000000210,C001,DIV02,NULL,NULL,95508,00:00.0,0,22/03/2099,380,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
211,ITSP0000000000000211,C001,DIV02,NULL,NULL,95509,00:00.0,0,22/03/2099,375,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
212,ITSP0000000000000212,C001,DIV02,NULL,NULL,95510,00:00.0,0,22/03/2099,375,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
213,ITSP0000000000000213,C001,DIV02,NULL,NULL,95511,00:00.0,0,22/03/2099,375,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
214,ITSP0000000000000214,C001,DIV02,NULL,NULL,95512,00:00.0,0,22/03/2099,375,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
215,ITSP0000000000000215,C001,DIV02,NULL,NULL,95513,00:00.0,0,22/03/2099,375,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
216,ITSP0000000000000216,C001,DIV02,NULL,NULL,95514,00:00.0,0,22/03/2099,375,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
217,ITSP0000000000000217,C001,DIV02,NULL,NULL,95515,00:00.0,0,22/03/2099,375,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
218,ITSP0000000000000218,C001,DIV02,NULL,NULL,95516,00:00.0,0,22/03/2099,375,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
219,ITSP0000000000000219,C001,DIV02,NULL,NULL,95517,00:00.0,0,22/03/2099,375,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
220,ITSP0000000000000220,C001,DIV02,NULL,NULL,95518,00:00.0,0,22/03/2099,375,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
221,ITSP0000000000000221,C001,DIV02,NULL,NULL,95519,00:00.0,0,22/03/2099,375,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
222,ITSP0000000000000222,C001,DIV02,NULL,NULL,95520,00:00.0,0,22/03/2099,375,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
223,ITSP0000000000000223,C001,DIV02,NULL,NULL,95521,00:00.0,0,22/03/2099,395,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
224,ITSP0000000000000224,C001,DIV02,NULL,NULL,95522,00:00.0,0,22/03/2099,395,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
225,ITSP0000000000000225,C001,DIV02,NULL,NULL,95523,00:00.0,0,22/03/2099,395,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
226,ITSP0000000000000226,C001,DIV02,NULL,NULL,95524,00:00.0,0,22/03/2099,395,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
227,ITSP0000000000000227,C001,DIV02,NULL,NULL,95525,00:00.0,0,22/03/2099,375,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
228,ITSP0000000000000228,C001,DIV02,NULL,NULL,95526,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
229,ITSP0000000000000229,C001,DIV02,NULL,NULL,95527,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
230,ITSP0000000000000230,C001,DIV02,NULL,NULL,95528,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
231,ITSP0000000000000231,C001,DIV02,NULL,NULL,95529,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
232,ITSP0000000000000232,C001,DIV02,NULL,NULL,95530,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
233,ITSP0000000000000233,C001,DIV02,NULL,NULL,95531,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
234,ITSP0000000000000234,C001,DIV02,NULL,NULL,95532,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
235,ITSP0000000000000235,C001,DIV02,NULL,NULL,95533,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
236,ITSP0000000000000236,C001,DIV02,NULL,NULL,95534,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
237,ITSP0000000000000237,C001,DIV02,NULL,NULL,95535,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
238,ITSP0000000000000238,C001,DIV02,NULL,NULL,95536,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
239,ITSP0000000000000239,C001,DIV02,NULL,NULL,95537,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
240,ITSP0000000000000240,C001,DIV02,NULL,NULL,95538,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
241,ITSP0000000000000241,C001,DIV02,NULL,NULL,95539,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
242,ITSP0000000000000242,C001,DIV02,NULL,NULL,95540,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
243,ITSP0000000000000243,C001,DIV02,NULL,NULL,95541,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
244,ITSP0000000000000244,C001,DIV02,NULL,NULL,95542,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
245,ITSP0000000000000245,C001,DIV02,NULL,NULL,95543,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
246,ITSP0000000000000246,C001,DIV02,NULL,NULL,95544,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
247,ITSP0000000000000247,C001,DIV02,NULL,NULL,95545,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
248,ITSP0000000000000248,C001,DIV02,NULL,NULL,95546,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
249,ITSP0000000000000249,C001,DIV02,NULL,NULL,95547,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
250,ITSP0000000000000250,C001,DIV02,NULL,NULL,95548,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
251,ITSP0000000000000251,C001,DIV02,NULL,NULL,95549,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
252,ITSP0000000000000252,C001,DIV02,NULL,NULL,95601,00:00.0,0,22/03/2099,3600,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT18,18
253,ITSP0000000000000253,C001,DIV02,NULL,NULL,95610,00:00.0,0,22/03/2099,3900,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT18,18
254,ITSP0000000000000254,C001,DIV02,NULL,NULL,95801,00:00.0,0,22/03/2099,110,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
255,ITSP0000000000000255,C001,DIV02,NULL,NULL,95802,00:00.0,0,22/03/2099,150,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
256,ITSP0000000000000256,C001,DIV02,NULL,NULL,95803,00:00.0,0,22/03/2099,180,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
257,ITSP0000000000000257,C001,DIV02,NULL,NULL,95804,00:00.0,0,22/03/2099,180,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
258,ITSP0000000000000258,C001,DIV02,NULL,NULL,95805,00:00.0,0,22/03/2099,220,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
259,ITSP0000000000000259,C001,DIV02,NULL,NULL,95806,00:00.0,0,22/03/2099,130,0,0,NULL,1,SA,36:52.3,NULL,NULL,0,NULL,NULL,GT5,5
260,ITSP0000000000000260,C001,DIV02,NULL,NULL,95807,00:00.0,0,22/03/2099,180,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
261,ITSP0000000000000261,C001,DIV02,NULL,NULL,95808,00:00.0,0,22/03/2099,380,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
262,ITSP0000000000000262,C001,DIV02,NULL,NULL,96000,00:00.0,0,22/03/2099,150,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT18,18
263,ITSP0000000000000263,C001,DIV02,NULL,NULL,96103,00:00.0,0,22/03/2099,510,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT18,18
264,ITSP0000000000000264,C001,DIV02,NULL,NULL,96104,00:00.0,0,22/03/2099,450,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
265,ITSP0000000000000265,C001,DIV02,NULL,NULL,96105,00:00.0,0,22/03/2099,440,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
266,ITSP0000000000000266,C001,DIV02,NULL,NULL,96106,00:00.0,0,22/03/2099,510,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT18,18
267,ITSP0000000000000267,C001,DIV02,NULL,NULL,96107,00:00.0,0,22/03/2099,450,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
268,ITSP0000000000000268,C001,DIV02,NULL,NULL,96109,00:00.0,0,22/03/2099,440,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
269,ITSP0000000000000269,C001,DIV02,NULL,NULL,96111,00:00.0,0,22/03/2099,490,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
270,ITSP0000000000000270,C001,DIV02,NULL,NULL,96112,00:00.0,0,22/03/2099,475,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
271,ITSP0000000000000271,C001,DIV02,NULL,NULL,96113,00:00.0,0,22/03/2099,520,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT18,18
272,ITSP0000000000000272,C001,DIV02,NULL,NULL,96114,00:00.0,0,22/03/2099,490,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
273,ITSP0000000000000273,C001,DIV02,NULL,NULL,96117,00:00.0,0,22/03/2099,395,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
274,ITSP0000000000000274,C001,DIV02,NULL,NULL,96118,00:00.0,0,22/03/2099,395,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
275,ITSP0000000000000275,C001,DIV02,NULL,NULL,96201,00:00.0,0,22/03/2099,200,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
276,ITSP0000000000000276,C001,DIV02,NULL,NULL,96202,00:00.0,0,22/03/2099,200,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
277,ITSP0000000000000277,C001,DIV02,NULL,NULL,96203,00:00.0,0,22/03/2099,200,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
278,ITSP0000000000000278,C001,DIV02,NULL,NULL,96204,00:00.0,0,22/03/2099,200,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
279,ITSP0000000000000279,C001,DIV02,NULL,NULL,96301,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT18,18
280,ITSP0000000000000280,C001,DIV02,NULL,NULL,96302,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT18,18
281,ITSP0000000000000281,C001,DIV02,NULL,NULL,96303,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT18,18
282,ITSP0000000000000282,C001,DIV02,NULL,NULL,96304,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT18,18
283,ITSP0000000000000283,C001,DIV02,NULL,NULL,96305,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT18,18
284,ITSP0000000000000284,C001,DIV02,NULL,NULL,96501,00:00.0,0,22/03/2099,1600,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT18,18
285,ITSP0000000000000285,C001,DIV02,NULL,NULL,96502,00:00.0,0,22/03/2099,1600,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT18,18
286,ITSP0000000000000286,C001,DIV02,NULL,NULL,96503,00:00.0,0,22/03/2099,1800,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT18,18
287,ITSP0000000000000287,C001,DIV02,NULL,NULL,96504,00:00.0,0,22/03/2099,1800,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT18,18
288,ITSP0000000000000288,C001,DIV02,NULL,NULL,96505,00:00.0,0,22/03/2099,1800,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT18,18
289,ITSP0000000000000289,C001,DIV02,NULL,NULL,96506,00:00.0,0,22/03/2099,1800,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT18,18
290,ITSP0000000000000290,C001,DIV02,NULL,NULL,96507,00:00.0,0,22/03/2099,1600,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT18,18
291,ITSP0000000000000291,C001,DIV02,NULL,NULL,96508,00:00.0,0,22/03/2099,1600,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT18,18
292,ITSP0000000000000292,C001,DIV02,NULL,NULL,96601,00:00.0,0,22/03/2099,249,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
293,ITSP0000000000000293,C001,DIV02,NULL,NULL,96602,00:00.0,0,22/03/2099,249,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
294,ITSP0000000000000294,C001,DIV02,NULL,NULL,96603,00:00.0,0,22/03/2099,249,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
295,ITSP0000000000000295,C001,DIV02,NULL,NULL,96604,00:00.0,0,22/03/2099,249,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
296,ITSP0000000000000296,C001,DIV02,NULL,NULL,96605,00:00.0,0,22/03/2099,249,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
297,ITSP0000000000000297,C001,DIV02,NULL,NULL,96606,00:00.0,0,22/03/2099,249,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
298,ITSP0000000000000298,C001,DIV02,NULL,NULL,96607,00:00.0,0,22/03/2099,249,0,0,NULL,1,SA,36:52.4,NULL,NULL,0,NULL,NULL,GT5,5
